deltaTime,deltaPress,Sum_1,Sum_2,Sn
698.4,3624.54712,696.0,-22.9524,7.25561457907,6.54534966033,13.8009642394
700.8,3624.4978,698.4,-23.00147,7.25730802014,6.54879200453,13.8061000247
703.2,3624.44873,700.8,-23.05054,7.25899859832,6.55222253962,13.8112211379
705.6,3624.39966,703.2,-23.09937,7.26068632327,6.55564134637,13.8163276696
708.0,3624.35083,705.6,-23.14844,7.2623712046,6.55904850469,13.8214197093
710.4,3624.30176,708.0,-23.19751,7.26405325188,6.56244409369,13.8264973456
712.8,3624.25269,710.4,-23.24659,7.26573247462,6.56582819168,13.8315606663
715.2,3624.20361,712.78,-23.29834,7.26739492385,6.5691728174,13.8365677413
717.58,3624.15186,715.17,-23.34986,7.2690615816,6.57252027667,13.8415818583
719.97,3624.10034,715.2,-23.35059,7.26908248435,6.57256222386,13.8416447082
720.0,3624.09961,715.21,-23.35059,7.26908945184,6.57257620586,13.8416656577
720.01,3624.09961,715.22,-23.35083,7.26909641927,6.57259018767,13.8416866069
720.02,3624.09937,715.23,-23.35108,7.26910338666,6.57260416929,13.841707556
720.03,3624.09912,715.24,-23.35132,7.269110354,6.57261815071,13.8417285047
720.04,3624.09888,715.25,-23.35157,7.26911732129,6.57263213193,13.8417494532
720.05,3624.09863,715.26,-23.35181,7.26912428854,6.57264611296,13.8417704015
720.06,3624.09839,715.27,-23.35181,7.26913125573,6.57266009379,13.8417913495
720.07,3624.09839,715.28,-23.35206,7.26913822288,6.57267407443,13.8418122973
720.08,3624.09814,715.29,-23.3523,7.26914518997,6.57268805487,13.8418332448
720.09,3624.0979,715.3,-23.35254,7.26915215702,6.57270203511,13.8418541921
720.1,3624.09766,715.31,-23.35279,7.26915912402,6.57271601516,13.8418751392
720.11,3624.09741,715.32,-23.35303,7.26916609097,6.57272999502,13.841896086
720.12,3624.09717,715.33,-23.35328,7.26917305788,6.57274397468,13.8419170326
720.13,3624.09692,715.34,-23.35328,7.26918002473,6.57275795414,13.8419379789
720.14,3624.09692,715.35,-23.35352,7.26918699154,6.57277193341,13.8419589249
720.15,3624.09668,715.36,-23.35376,7.26919395829,6.57278591249,13.8419798708
720.16,3624.09644,715.37,-23.35401,7.269200925,6.57279989136,13.8420008164
720.17,3624.09619,715.38,-23.35425,7.26920789166,6.57281387005,13.8420217617
720.18,3624.09595,715.39,-23.3545,7.26921485828,6.57282784853,13.8420427068
720.19,3624.0957,715.4,-23.35474,7.26922182484,6.57284182682,13.8420636517
720.2,3624.09546,715.41,-23.35474,7.26922879135,6.57285580492,13.8420845963
720.21,3624.09546,715.42,-23.35499,7.26923575782,6.57286978282,13.8421055406
720.22,3624.09521,715.43,-23.35523,7.26924272424,6.57288376053,13.8421264848
720.23,3624.09497,715.44,-23.35547,7.26924969061,6.57289773804,13.8421474286
720.24,3624.09473,715.45,-23.35572,7.26925665693,6.57291171535,13.8421683723
720.25,3624.09448,715.46,-23.35596,7.2692636232,6.57292569247,13.8421893157
720.26,3624.09424,715.47,-23.35621,7.26927058942,6.5729396694,13.8422102588
720.27,3624.09399,715.48,-23.35621,7.2692775556,6.57295364613,13.8422312017
720.28,3624.09399,715.49,-23.35645,7.26928452172,6.57296762266,13.8422521444
720.29,3624.09375,715.5,-23.35669,7.2692914878,6.572981599,13.8422730868
720.3,3624.09351,715.51,-23.35694,7.26929845383,6.57299557514,13.842294029
720.31,3624.09326,715.52,-23.35718,7.26930541981,6.57300955109,13.8423149709
720.32,3624.09302,715.53,-23.35743,7.26931238575,6.57302352684,13.8423359126
720.33,3624.09277,715.55,-23.35791,7.26932631746,6.57305147776,13.8423777952
720.35,3624.09229,715.57,-23.35816,7.26934024899,6.57307942789,13.8424196769
720.37,3624.09204,715.58,-23.35865,7.26934721468,6.57309340267,13.8424406173
720.38,3624.09155,715.6,-23.35889,7.26936114591,6.57312135163,13.8424824975
720.4,3624.09131,715.62,-23.35938,7.26937507695,6.57314929982,13.8425243768
720.42,3624.09082,715.63,-23.35962,7.2693820424,6.57316327362,13.842545316
720.43,3624.09058,715.65,-23.36011,7.26939597315,6.57319122063,13.8425871938
