Time,Pressure,deltaTime,deltaPress,Sum_1,Sum_2,Sn
822.7,3609.54639,819.56,-31.46264,7.33927337476,6.70876761088,14.0480409856
824.36,3609.51099,821.21,-31.49829,7.3403445127,6.71077886237,14.0511233751
826.01,3609.47534,822.87,-31.53369,7.34142098584,6.71279822951,14.0542192154
827.67,3609.43994,824.53,-31.56933,7.34249630143,6.71481352703,14.0573098285
829.33,3609.4043,826.18,-31.60498,7.34356399456,6.71681266746,14.060376662
830.98,3609.36865,827.84,-31.64038,7.34463700944,6.718819899,14.0634569084
832.64,3609.33325,829.49,-31.67602,7.34570242062,6.7208110541,14.0665134747
834.29,3609.29761,831.15,-31.71167,7.34677314461,6.72281028398,14.0695834286
835.95,3609.26196,832.81,-31.74731,7.34784272338,6.72480552491,14.0726482483
837.61,3609.22632,834.46,-31.78296,7.34890472643,6.72678480906,14.0756895355
839.26,3609.19067,836.12,-31.8186,7.34997202895,6.72877214345,14.0787441724
840.92,3609.15503,837.77,-31.85425,7.35103177428,6.7307435998,14.0817753741
842.57,3609.11938,839.43,-31.88989,7.35209681021,6.73272309007,14.0848199003
844.23,3609.08374,841.09,-31.92553,7.35316071306,6.7346986697,14.0878593828
845.89,3609.0481,842.74,-31.96118,7.35421708635,6.73665848813,14.0908755745
847.54,3609.01245,844.4,-31.99682,7.35527873701,6.73862631597,14.093905053
849.2,3608.97681,846.05,-32.03247,7.35633287642,6.74057845951,14.0969113359
850.85,3608.94116,847.71,-32.06811,7.35739228442,6.74253859617,14.0999308806
852.51,3608.90552,849.37,-32.104,7.35845057125,6.74449489821,14.1029454695
854.17,3608.86963,851.02,-32.13965,7.35950137416,6.74643563006,14.1059370042
855.82,3608.83398,852.68,-32.17529,7.3605574325,6.74838433056,14.1089417631
857.48,3608.79834,854.33,-32.21093,7.36160602501,6.75031753601,14.111923561
859.13,3608.7627,855.99,-32.24658,7.36265986422,6.75225869383,14.1149185581
860.79,3608.72705,857.65,-32.28247,7.36371259403,6.75419609086,14.1179086849
862.45,3608.69116,859.3,-32.31811,7.36475788499,6.75611810432,14.1208759893
864.1,3608.65552,860.96,-32.35376,7.36580840962,6.75804804574,14.1238564554
865.76,3608.61987,862.61,-32.3894,7.36685151328,6.75996267701,14.1268141903
867.41,3608.58423,864.27,-32.42529,7.36789984196,6.76188521999,14.1297850619
869.07,3608.54834,865.93,-32.46093,7.36894707279,6.76380407389,14.1327511467
870.73,3608.5127,867.58,-32.49658,7.36998690934,6.76570772659,14.1356946359
872.38,3608.47705,869.24,-32.53222,7.37103195795,6.76761926665,14.1386512246
874.04,3608.44141,870.89,-32.56787,7.37206962993,6.76951567726,14.1415853072
875.69,3608.40576,872.55,-32.60351,7.3731125054,6.77141995902,14.1445324644
877.35,3608.37012,874.21,-32.6394,7.37415429441,6.77332062139,14.1474749158
879.01,3608.33423,875.86,-32.67505,7.37518873316,6.77520626081,14.150394994
880.66,3608.29858,877.52,-32.71069,7.37622836254,6.7770997471,14.1533281096
882.32,3608.26294,879.17,-32.74634,7.37726065912,6.77897828058,14.1562389397
883.97,3608.22729,880.83,-32.78198,7.37829813782,6.78086464477,14.1591627826
885.63,3608.19165,882.49,-32.81762,7.37933454127,6.7827474573,14.1620819986
887.29,3608.15601,884.14,-32.85327,7.38036363797,6.78461542114,14.1649790591
888.94,3608.12036,885.8,-32.88891,7.38139790404,6.78649119149,14.1678890955
890.6,3608.08472,887.45,-32.92456,7.38242488063,6.78835218173,14.1707770624
892.25,3608.04907,889.11,-32.95996,7.38345701812,6.79022096239,14.1736779805
893.91,3608.01367,890.77,-32.9956,7.3844880914,6.79208625722,14.1765743486
895.57,3607.97803,892.42,-33.03125,7.38551190096,6.79393687378,14.1794487747
897.22,3607.94238,894.08,-33.06689,7.38654085877,6.79579525663,14.1823361154
898.88,3607.90674,895.73,-33.10229,7.38756256991,6.79763902828,14.1852015982
900.53,3607.87134,897.39,-33.13745,7.38858942091,6.79949055018,14.1880799711
902.19,3607.83618,899.05,-33.17236,7.38961521858,6.80133865028,14.1909538689
903.85,3607.80127,900.7,-33.20752,7.39063379503,6.80317223879,14.1938060338
905.5,3607.76611,902.36,-33.24243,7.39165749879,6.80501355352,14.1966710523
907.16,3607.7312,904.01,-33.27734,7.3926739982,6.80684042228,14.1995144205
908.81,3607.69629,905.67,-33.3125,7.3936956166,6.80867500128,14.2023706179
910.47,3607.66113,907.33,-33.34741,7.39471619235,6.81050622077,14.2052224131
912.13,3607.62622,908.98,-33.38232,7.39572958893,6.81232309174,14.2080526807
913.78,3607.59131,910.64,-33.41723,7.39674809202,6.81414764902,14.210895741
915.44,3607.5564,912.29,-33.45215,7.39775943261,6.81595792198,14.2137173546
917.09,3607.52148,913.95,-33.48706,7.39877587145,6.81777586536,14.2165517368
918.75,3607.48657,915.61,-33.52173,7.39979127819,6.81959050982,14.219381788
920.41,3607.4519,917.26,-33.55664,7.4007995473,6.82139096533,14.2221905126
922.06,3607.41699,918.92,-33.59155,7.40181290231,6.82319906742,14.2250119697
923.72,3607.38208,920.57,-33.62622,7.40281913617,6.82499304341,14.2278121796
925.37,3607.34741,922.23,-33.66113,7.40383044771,6.82679465015,14.2306250979
927.03,3607.3125,923.89,-33.6958,7.40484073754,6.82859301694,14.2334337545
928.69,3607.27783,925.54,-33.73071,7.40584393081,6.83037735096,14.2362212818
930.34,3607.24292,927.2,-33.76538,7.40685218951,6.83216929203,14.2390214815
932.0,3607.20825,928.85,-33.80005,7.40785336795,6.83394726184,14.2418006298
933.65,3607.17358,930.51,-33.83471,7.40885960367,6.83573282293,14.2445924266
935.31,3607.13892,932.17,-33.86938,7.40986482789,6.83751520149,14.2473800294
936.97,3607.10425,933.82,-33.90405,7.41086299618,6.83928370017,14.2501466964
938.62,3607.06958,935.48,-33.93872,7.41186620957,6.84105976654,14.2529259761
940.28,3607.03491,937.13,-33.97339,7.41286238314,6.84282201328,14.2556843964
941.93,3607.00024,938.79,-34.00805,7.41386359372,6.84459181202,14.2584554057
943.59,3606.96558,940.45,-34.04248,7.41486380288,6.84635848412,14.261222287
945.25,3606.93115,942.1,-34.07715,7.41585699628,6.84811142605,14.2639684223
946.9,3606.89648,943.76,-34.11157,7.4168552146,6.84987189653,14.2667271111
948.56,3606.86206,945.41,-34.14624,7.41784643309,6.85161869584,14.2694651289
950.21,3606.82739,947.07,-34.18066,7.41884266848,6.85337300809,14.2722156766
951.87,3606.79297,948.73,-34.21509,7.41983791238,6.85512424812,14.2749621605
953.53,3606.75854,950.38,-34.24951,7.42082618023,6.85686190462,14.2776880848
955.18,3606.72412,952.04,-34.28393,7.42181945298,6.85860705072,14.2804265037
956.84,3606.6897,953.69,-34.31836,7.42280576543,6.86033867105,14.2831444365
958.49,3606.65527,955.35,-34.35278,7.42379707484,6.86207776549,14.2858748403
960.15,3606.62085,957.01,-34.3872,7.42478740252,6.86381384072,14.2886012432
961.81,3606.58643,958.66,-34.42138,7.42577079343,6.86553647605,14.2913072695
963.46,3606.55225,960.32,-34.45581,7.42675916937,6.86726656225,14.2940257316
